Unnamed: 0,overall,reviewText
4013,5.0,got use go pro camera work great get hassle packaging dont scissors open
4014,1.0,bought sandisk ultra gb card use samsung smart phone worked great month phone wont recognize card neither computer went unreadable one day disappointed reliability card contact sandisk lifetime warranty shall see theyll stand behind product
4015,4.0,got card took package dropped samsung rebooted detected immediately need format anything havent done speed test havent noticed sluggishness would warrant either
4016,5.0,wanted upgrade gb microsd card samsung galaxy memory sandisk ultra gb micro sd xc class memory card work perfectly recognizes gb available blank mp mp wmvs pyvs etc play demand without delay problem amazon shipped trouble free packaging ahead time using free shipping option usps couldnt pleased highly recommend memory card
4017,5.0,havent problem using hero yet come little plastic thing connect sd port
4018,5.0,yep put gopro fast enough small hand itd probably last year touch thing everything wireless meaning wifi transfer future change type thing
4019,4.0,worked expected blackberry z hp laptop plenty fast writes around mbsec read far pc cant get accurate number speed gave four star write speed fall touch short class rating honestly enough issue people need speed camera might slightly disappointed however capacity price make mindalso make great store content blackberry
4020,3.0,use galaxy card crashed time lost photo music thankfully backed worst part card completely stopped working one point contact sandisk replacement hassle
4021,5.0,work advertised better using newer product noticed increase speed note note compared previous version sandisk micro sd
4022,5.0,got add room samsung galaxy work great complaint
4023,5.0,use card smartphone work great fast roomy got gb version enough store music video need immediately recognized samsung smartphone put month ago ive reason take ever since
4024,5.0,class fast memory read fast card faster far expensive worth expense opinion everything perfectly compact package sandisk brand name trusted worth extra buck since ive used sandisk since made mb cf cardshow far come
4025,5.0,wait flash medium sale purchase sd card various size got gb size gopro work great see issue speed pricegb great best completely reliable complaint whatsoever
4026,5.0,micro card seamless simple use phone problem card
4027,5.0,item came time nice work well want word dont
4028,5.0,work samsung galaxy note ii sandisk product trust cheapest price could find thanks
4029,5.0,love card unfortunately note allow app install sd therefore able fully test card
4030,5.0,already bought one last may cant beat new price original sandisk product never failed careful buy
4031,5.0,install new moto e work great save lot photo isnt slow
4032,5.0,bought phone dont constantly transfer pic computer work great far
4033,5.0,didnt know came adapter card make normal micro card super handy fit tablet perfectly read fine
