Unnamed: 0,overall,reviewText
4373,5.0,cant use storag gb enough store whole lot music got wife phone put dozen album didnt even use third space
4374,4.0,put old samsung tabl kid use seem work well video card well larg number app problem
4375,5.0,perfect card gopro speed qualiti need frustrat free packag also environment friendli
4376,5.0,data data seem nice fast quick ship need would order sandisk
4377,1.0,first sure product receiv class memori card reason say maximum write speed get window system mbsec also issu system recogn card frequent receiv disk cannot format errori total dissatisfi product consid fact brand new laptop recommend sandisk pleas check brand
4378,5.0,perfect use galaxi seem read write quickli never given troubl ship fast happi product
4379,4.0,work well work design fast furiou im use samsung galaxi love music photo access time photo galleri quick
4380,5.0,want larger faster card razr maxx run cmandroid price card best option phone problem use default exfat partit much faster old card problem couldnt happier
4381,5.0,zero complaint work great old card quit seem certain card fail devic one made work order place receiv hour
4382,5.0,work great gopro hero abl shoot p without problem delay
4383,5.0,upgrad class feel differ fast read write speed realli help download larg file well internet speed
4384,5.0,need memori gb microsdhc packag format need sell price like get get day youv probabl got better thing like old episod gunsmok youv mean get nice walk along cliff face possibl even someth els point memori shop shouldnt take long time amount time taken read way time one ever invest consid memori purchas love midtolatemorn whenev might next occur vicin cheer
4385,5.0,use android tablet fast reliabl perform exactli expect
4386,5.0,bought galaxi work perfect box format requir alreadi fat work great love extra space store mp pictur
4387,5.0,need abl updat garmin canada europ map job great price
4388,4.0,time write review bought three memori card last coupl week work relat phone work fine samsung galaxi mini phone happi read write speed one small note caution price paid vari pleas check around save extra dollar instal get full gb sd card expect pleas bear mind
4389,5.0,move gig data one sd card one plenti roomstorag phone download everyth pc gig sd card instal one reload data gig sd card complaint
4390,1.0,stop work year half lost bunch data tri access data use multipl devic luck look elsewher micro sd card
4391,1.0,pro order got free ship got day pop box pop cellphon donecon doesnt come hot pocket amazon wont marri took long order hell think took long get box secondupdateokay bring rate star gb sd card crap im get xac code cant format copi file ran scan disk noth work dont know buy sd card luckili abl save file ive goggl problem common problem card
4392,2.0,photo shoot card fail luckili im backup freak start day lost pictur card complet die sent back sandisk replacementth whole process took littl week commun excel star sandisk supporti know memori alway multipl card avail im extend time spread work card minim riskwhat averag person throw data disk loos preciou memori sure fault back data unless shoot hd video though chanc your go fill card dayunless either need storag hd video someth data import id say make sens get sever gb card equal gb roughli less price depend brandagain sandisk support great even ask need data retriev cant recommend card though
4393,3.0,good price work expect noth much say abt microsd card honestli frustrat free packag realli good definit better retail packag
4394,1.0,hope better luck gotten lot great review first sticker cover contact back fell card die complet hope isol incid im tri differ brand case bad batch
4395,5.0,gb tablet thank reason price micro sd card easeu partit master descript say come adapt normal sd size put micro card adapt put sd card sd slot comput launch easeu partit master free right click choos partit format complet put tablet show almost gb free togeth gb came tablet extrem pleas alway amazon deliveri fast couldnt pleas
4396,5.0,use month work well samsung galaxi note tablet excel speed recommend
4397,5.0,switch unlimit data verizon want get someth thatll store mp phone easili im dont use data stream itthi card great put phone went phone set format microsd connect pc load song sd card plenti room left
4398,5.0,soon got card pop phone start pile music onto notic kb transfer speed thought got class turn devic card mount factor write speed plug card includ sd card adapt use differ reader cap mb im pretti happyon thing though dont get gb usabl space card card matter get around gb card particular normal dont worri
